id_str,created_at,text,user.screen_name,user.lang,coordinates.coordinates
"1007778153245356032","Sat Jun 16 00:13:30 +0000 2018","RT @KGOPOTSO1: Issa Friday and I do is selling self published books. Kickstart your future book is up for grabs for only R120.00. @MkgadiMa…","nduMakutoane","en",
"1007778153094352898","Sat Jun 16 00:13:29 +0000 2018","@JerryMoran @SenPatRoberts https://t.co/4KmWf1Gb9C","groovinca","en",
"1007778156764385281","Sat Jun 16 00:13:30 +0000 2018","RT @MattiFlint: VR is the future! 👊🏼 https://t.co/9qDaVNLf4n","larainoue7","en",
"1007778157292707840","Sat Jun 16 00:13:30 +0000 2018","RT @Billbrowder: After I was released on an abusive Russian Interpol arrest warrant in Madrid on May 30th, Russian prosecutor Yuri Chaika p…","realmarkrolston","en",
"1007778159444529152","Sat Jun 16 00:13:31 +0000 2018","RT @chrislhayes: This is *exactly* my fear. It is genuinely an open question whether the relevant agencies have the processes in place to t…","m_lapinski","en",
"1007778159973060608","Sat Jun 16 00:13:31 +0000 2018","Now playing: Natalie Prass - 'Short Court Style' from 'The Future And The Past'","CHIRPPlaylist","en",
"1007778161399160849","Sat Jun 16 00:13:31 +0000 2018","RT @jacobc: Saying ""not all white people"" doesn't help anyone. It's like saying ""that gaping hole in the bottom of the boat isn't at my end…","nearwildheart","en",
"1007778166272864256","Sat Jun 16 00:13:33 +0000 2018","RT @daniecal: Media: All👏 These 👏 Women👏 Are👏 Running 👏 For Office👏\n\nMe: Cool what are their platforms and political backgrounds\n\nMedia : T…","boredofmyself97","en",
"1007778166847524869","Sat Jun 16 00:13:33 +0000 2018","RT @AliciaKrauss: Clapping out our fabulous @PESPandas 5th graders. Good luck in all your future endeavors 🐼 https://t.co/MQnDQRKxYI","JaimeBoulinFCPS","en",
"1007778167044628480","Sat Jun 16 00:13:33 +0000 2018","RT @cryopcds: hey guys, reminder that keith caught a glimpse of his fight with corrupted!shiro from the future, and probably spent 2 years…","Natasha335","en",
"1007778167245791232","Sat Jun 16 00:13:33 +0000 2018","RT @TonyHWindsor: Meanwhile back in Mal's World we have our flat earth arguments and no real policy direction ...thankfully many corporates…","barobertson111","en",
"1007778168214716416","Sat Jun 16 00:13:33 +0000 2018","RT @waltshaub: That’s my old agency coming down on you, @EPAScottPruitt. (Way to go OGE!) It’s time for you to go. You‘re literally going t…","MarilynFuscia","en",
"1007778170622414849","Sat Jun 16 00:13:34 +0000 2018","RT @javy23baez: Never forget your past as you move into the future. 🇵🇷 #Ad #PuertoRico #USA #Toyota https://t.co/RURE2UiAs3","kheyden","en",
"1007778171020857345","Sat Jun 16 00:13:34 +0000 2018","RT @DalaiLama: I always consider that the shape of the future is in our hands. The past is past and can’t be changed, but the future has no…","IAWPConsultancy","en",
"1007778172795084800","Sat Jun 16 00:13:34 +0000 2018","RT @WhiteHouse: A message from President Trump: “If there’s a chance at peace, if there’s a chance to end the horrible threat of nuclear co…","AlsupCarla","en",
"1007778173134802944","Sat Jun 16 00:13:34 +0000 2018","RT @InspowerMinds: Do not cry for the past is gone, do not stress about the future has not arrived, live in the present and make it awesome.","kojobempa","en",
"1007778173872934913","Sat Jun 16 00:13:34 +0000 2018","RT @TSM_Myth: The future is so bright that I'm literally blinded by it as we speak. There's a absolutely fucking crazy opportunity that has…","3rick38969884","en",
"1007778175840129024","Sat Jun 16 00:13:35 +0000 2018","RT @chrislhayes: This is *exactly* my fear. It is genuinely an open question whether the relevant agencies have the processes in place to t…","mallanz3","en",
"1007778176188198912","Sat Jun 16 00:13:35 +0000 2018","RT @wojespn: Sources: So far, Leonard has expressed nothing directly to Spurs about  future. Lakers and Clippers interest Leonard -- and bo…","PoppaWhitelow","en",
"1007778176968380417","Sat Jun 16 00:13:35 +0000 2018","@barleychironda @APIC @PeterHotez @InfectiousJK @PergamIC @EpiKelley @IPS_Infection @PreventionTips… https://t.co/kwnOTOV6J3","MizCole2U","en",
"1007778179623223296","Sat Jun 16 00:13:36 +0000 2018","RT @boojiemainedoza: 12. Fearless\nShe welcomes the future in all of it’s unknown mystery. Even if she does feel afraid, she does what she h…","hakiaru","en",
"1007778179946352640","Sat Jun 16 00:13:36 +0000 2018","RT @ByJayKing: In which Kyrie...\n\n1. Calls Jayson Tatum “talented as shit.”\n2. Raves about Brad Stevens’ adaptability and describes a recen…","MsSamanthaMay","en",
"1007778180986523650","Sat Jun 16 00:13:36 +0000 2018","RT @ItsMir_i_am: ""Coulda put Zayn on it but I put your name on it"" ... me reminding my future husband to be grateful when he starts to act…","zinefable","es",
"1007778182102040576","Sat Jun 16 00:13:36 +0000 2018","RT @RawBeautyKristi: SO MANY exciting things coming up in the future! I can’t even handle it. I am just in awe of this life 24/7\nIdk if I’l…","riymarie","en",
"1007778185918832640","Sat Jun 16 00:13:37 +0000 2018","RT @SuperfandeKhj: 💚 Kim Hyun Joong With Gemini Band Members❤\n😍😍😍 you form a wonderful team,I wish see a many future collaborations between…","psTQedtKVHsgGgN","ko",
"1007778188766928896","Sat Jun 16 00:13:38 +0000 2018","@lolwarlol @Tobias_Ellwood When he thinks of ""sink"", he's thinking about the future of the Tory party.","KeithSaiph","en",
"1007778188360146944","Sat Jun 16 00:13:38 +0000 2018","Where Nas! WHERE https://t.co/xP5DvsOh2V","FlexxPins","en",
"1007778191115800581","Sat Jun 16 00:13:39 +0000 2018","george's future https://t.co/z62xYTfGvQ","dickgrvson","en",
"1007778191207993344","Sat Jun 16 00:13:39 +0000 2018","RT @Billbrowder: After I was released on an abusive Russian Interpol arrest warrant in Madrid on May 30th, Russian prosecutor Yuri Chaika p…","PSeigh","en",
"1007778191602221057","Sat Jun 16 00:13:39 +0000 2018","RT @TheAkomplice: Regardless of what happens all I see is an ULTRA BRIGHT future for the Lakers 🔥🏆","chrispadilla04","en",
"1007778192529285120","Sat Jun 16 00:13:39 +0000 2018","RT @elonmusk: My “pay” is in options, which only matter if stock goes up &amp; I sell. Will use that to make life multiplanetary, help educatio…","CatRabbit499","en",
"1007778192969457664","Sat Jun 16 00:13:39 +0000 2018","What do you think about this? https://t.co/FqTYiOSHrc","4OldWhiteGuys","en",
"1007778192923484160","Sat Jun 16 00:13:39 +0000 2018","RT @ThinBlueLR: This too can be your future. \n\n#VoteDEM https://t.co/oOOJfxLAPu","trendyelephant","en",
"1007778193552609282","Sat Jun 16 00:13:39 +0000 2018","RT @yungfollowill: [Thread] to pass down txst folklore to future generations of bobcats, pls feel free to add your own:","madisonelia","en",
"1007778195901468673","Sat Jun 16 00:13:40 +0000 2018","@monacelli_paul @JesseGiesbrecht @The1stBellicose @Davemcilwraith1 @AltNatSecAgency @realDonaldTrump @tradingeco I… https://t.co/mURSftRbDy","OldBiker7","en",
"1007778196039688192","Sat Jun 16 00:13:40 +0000 2018","RT @realDonaldTrump: Just landed - a long trip, but everybody can now feel much safer than the day I took office. There is no longer a Nucl…","uf0o","ko",
"1007778196354469893","Sat Jun 16 00:13:40 +0000 2018","Polaris – a step into the future that Windows is working on\n➡️ SmallBiz 🌎 SocialMedia https://t.co/I8N7N5m4yJ","zarlagabVZ","es",
"1007778197092601856","Sat Jun 16 00:13:40 +0000 2018","Everyday https://t.co/C45s3V7uhy","dload1ngg","en",
"1007778197050613760","Sat Jun 16 00:13:40 +0000 2018","オバマ前政権が打ち出した未成年時に入国した不法移民の強制送還猶予を定めた移民救済制度「DACA」が制定されて今日で6年目。現在約70万人のDreamerと呼ばれる不法移民の子供たちに米国で生きるチャンスを与えるこの制度は多くの国民… https://t.co/mvWbAhyErI","echo_sbb","ja",
"1007778198187315200","Sat Jun 16 00:13:40 +0000 2018","RT @daniecal: Media: All👏 These 👏 Women👏 Are👏 Running 👏 For Office👏\n\nMe: Cool what are their platforms and political backgrounds\n\nMedia : T…","IblameWern","en",
"1007778199642796033","Sat Jun 16 00:13:41 +0000 2018","RT @trapyeezus: turn to thy neighbour and say “Freebandz” https://t.co/UHe34YSNqf","Mr_Deyton","en",
"1007778203484606465","Sat Jun 16 00:13:41 +0000 2018","@EllisFun Anything involving trying to make a decision about any future thing. Plans infuriate me! Disney world was… https://t.co/vSH2icrLUs","anbayanyay","en",
"1007778204118069248","Sat Jun 16 00:13:42 +0000 2018","RT @RealCandaceO: Turning Point USA is like Apple in the 1970’s. \nWe are the conservative start-up. \n\nWe are disrupting the status quo, and…","plumberx","en",
"1007778205753860097","Sat Jun 16 00:13:42 +0000 2018","Higher ed must get smarter about its relationship to workforce, report says https://t.co/DvS15g0Fco","Ahighervision","en",
"1007778206022291456","Sat Jun 16 00:13:42 +0000 2018","RT @SpicyFiles: 🔥HOLY HELL🔥\npossible leaves the Court with the unshakeable impression that he cannot be trusted to comply in the future.…","kissmyash_86","en",
"1007778206630469632","Sat Jun 16 00:13:42 +0000 2018","RT @DawnButlerBrent: Disappointing? \n\nNot only is he one of yours, you knighted him!\n\n So the question is, what are you going to do about i…","siemaiqbal","en",
"1007778207028994049","Sat Jun 16 00:13:42 +0000 2018","@Jobek96 @NHL @NHLFlyers It might just be because I’m a homer but I feel like they’re already getting there. Provor… https://t.co/HFIB7EAIeQ","MatthewAKeller","en",
"1007778207272177666","Sat Jun 16 00:13:42 +0000 2018","RT @elonmusk: My “pay” is in options, which only matter if stock goes up &amp; I sell. Will use that to make life multiplanetary, help educatio…","simonsiebzig","de",
"1007778208006180864","Sat Jun 16 00:13:43 +0000 2018","RT @adriandt31: Rep. Steve Scalise Joins President Trump in Opposition to Paul Ryan’s Historic Amnesty Plan\n\nSpeaker Paul Ryan’s amnesty pl…","7LayersOfIrony","en",
"1007778208496828418","Sat Jun 16 00:13:43 +0000 2018","RT @javy23baez: Never forget your past as you move into the future. 🇵🇷 #Ad #PuertoRico #USA #Toyota https://t.co/RURE2UiAs3","kennya_mc","es",
"1007778210501799939","Sat Jun 16 00:13:43 +0000 2018","RT @ThinBlueLR: This too can be your future. \n\n#VoteDEM https://t.co/oOOJfxLAPu","WilliamColvard","en",
"1007778211634167808","Sat Jun 16 00:13:43 +0000 2018","RT @Meligoose: Me and my future boo will for sure be at the 2026 World Cup matches","alxac0","en",
"1007778213563650054","Sat Jun 16 00:13:44 +0000 2018","Family Dinners Will Be Important In My Future Family. I Wanna Know About Everybody’s Day Good Or Bad Then Desserts And Movie Time!","DiorLondonOG","en",
"1007778214415077376","Sat Jun 16 00:13:44 +0000 2018","RT @waltshaub: That’s my old agency coming down on you, @EPAScottPruitt. (Way to go OGE!) It’s time for you to go. You‘re literally going t…","ColoradoNana6","en",
"1007778216272990209","Sat Jun 16 00:13:45 +0000 2018","That data are now being collected, Finkelhor said, so researchers should have a better understanding of violence an… https://t.co/mB7Proxo72","bqblr","ja",
"1007778217359314944","Sat Jun 16 00:13:45 +0000 2018","RT @thecargofilm: It's the calm and quiet moments before the storm that are always so easily missed. A traumatic and anguished future is wa…","MooMoo88888","ja",
"1007778218089304064","Sat Jun 16 00:13:45 +0000 2018","RT @Larsenontwitch: From today we don't have a org anymore.\n\nWe will stay together as a team and go by the name of ""Welcome to South george…","aprettycoolgirl","en",
"1007778218101919744","Sat Jun 16 00:13:45 +0000 2018","RT @trapyeezus: turn to thy neighbour and say “Freebandz” https://t.co/UHe34YSNqf","UnkleSteph","en",
"1007778220530388992","Sat Jun 16 00:13:46 +0000 2018","@CatFanatic9 @zenjen53 If she writes that you’re not making progress, insurance may refuse to cover PT now and poss… https://t.co/yaj3dhpSqq","ForgedInFur","en",
"1007778221293699073","Sat Jun 16 00:13:46 +0000 2018","RT @RealCandaceO: Turning Point USA is like Apple in the 1970’s. \nWe are the conservative start-up. \n\nWe are disrupting the status quo, and…","Crunchyvelvet","en",
"1007778220823928832","Sat Jun 16 00:13:46 +0000 2018","Song of the day, June 15 2018: \nVeteran of the Psychic Wars by Blue Öyster Cult. For some reason, I associate this… https://t.co/kdJfcsiqKK","OfficerYao","en",
"1007778225244819456","Sat Jun 16 00:13:47 +0000 2018","RT @chrislhayes: This is *exactly* my fear. It is genuinely an open question whether the relevant agencies have the processes in place to t…","meghoadley","en",
"1007778225114755073","Sat Jun 16 00:13:47 +0000 2018","RT @SeaveyDaniel: hey man let’s link up sometime or somethin https://t.co/FxiiD0xIp3","paulakings290","en",
"1007778226989682688","Sat Jun 16 00:13:47 +0000 2018","RT @ValaAfshar: Look for people who have lots of great questions. Smart people are the ones who ask the most thoughtful questions, as oppos…","abhpry","en",
"1007778228516282368","Sat Jun 16 00:13:47 +0000 2018","@ANCALERTS ""Go eat your pride"". This is your legacy to the future, and you will be remembered by them.","awearbo","en",
"1007778230818963456","Sat Jun 16 00:13:48 +0000 2018","Another girl shows up at my wedding even with texts flirting with my man while we were together, I’m saying thank y… https://t.co/LsdNe72gRu","amenayekaterina","en",
"1007778231607386112","Sat Jun 16 00:13:48 +0000 2018","RT @StepOneGG: I believe we have some fans waiting around for one of these? @RealmRoyale tournaments in the near future https://t.co/ttLFjV…","ayyp_","en",
"1007778232827928576","Sat Jun 16 00:13:48 +0000 2018","RT @utdxtra: Despite recent mistakes for Spain, David de Gea is by far and away the best goalkeeper in the world. I have lost count the amo…","thewidiantoro","en",
"1007778235244056582","Sat Jun 16 00:13:49 +0000 2018","@MoOathkeeper17 @Shawtypepelina @joel_capizzi @ChucksWife1973 @HawleyMO @AP4Liberty @Monetti4Senate @SykesforSenate… https://t.co/06Z7ADIt2M","Str8DonLemon","en",
"1007778236066160640","Sat Jun 16 00:13:49 +0000 2018","RT @erikfinman: Joke: starting a savings account for your kid\nBroke: starting a college fund for your kid\nWoke: starting a cryptocurrency i…","will_maurer6","en",
"1007778235575398401","Sat Jun 16 00:13:49 +0000 2018","RT @TSystemsUK: How #multicloud represents the future of #cloudcomputing for business and the IT facts &amp; expertise you need before you get…","cloud_ser","en",
"1007778236158242816","Sat Jun 16 00:13:49 +0000 2018","RT @dbuscemi1949: I thought it was the women who are going to hell who were responsible. https://t.co/VgdBUfGvV4","AngelTibbs","en",
"1007778237483765760","Sat Jun 16 00:13:50 +0000 2018","RT @ADRIVNNX: It’s called the NickiHNDRXX tour, not the Nicki w/ Future opening tour. Dumb ass Barbz. https://t.co/OR7zx68zIb","whoisveeee","en",
"1007778237693472768","Sat Jun 16 00:13:50 +0000 2018","Match* cuz you already know the US is gonna take advantage of it and make it stupid expensive https://t.co/l0Z6ktT1Ia","SavSaenz","en",
"1007778238687350784","Sat Jun 16 00:13:50 +0000 2018","@WNMUGolf Looks like bigger the day, better the game. Big future!","gpoolgolf","en",
"1007778239534673920","Sat Jun 16 00:13:50 +0000 2018","RT @eunbiwahamkke: ""kwon eunbi really did well.. hwaiting in the future too, i will support u!""\n""i like eunbi-nim so much ㅠㅠㅠ im falling fo…","juria_inspirit","id",
"1007778240843407360","Sat Jun 16 00:13:50 +0000 2018","RT @ArmyWP_Baseball: Wishing Coach Fleming all the best in his future as the head coach of @AverettBaseball. Thanks for everything this pas…","fleming333","en",
"1007778241069715456","Sat Jun 16 00:13:50 +0000 2018","RT @iwatobi_sc: 【Free!DF】\n7月より放送開始のTVアニメ「Free!-Dive to the Future-」新キービジュアルを公開しました！ABCテレビ、TOKYO MX1、テレビ愛知、BS11にて、7月4日より放送直前特番「今からでも分かる『Free…","rsV9djDXEGJnorH","ja",
"1007778242907000834","Sat Jun 16 00:13:51 +0000 2018","RT @slpng_giants: This is the first known contractor to be coordinating for these child concentration camps: \n\nMVM Inc.\n“Building A Future…","houseofSteele69","en",
"1007778244328861697","Sat Jun 16 00:13:51 +0000 2018","RT @MasterCyconide: @HoodoHoodlum Hey man it's been a while. Is there any chance of you visiting us in your discord server in the near futu…","Userofgodsonoob","en",
"1007778244878204928","Sat Jun 16 00:13:51 +0000 2018","@vanessa_tweets 😘 I have no doubt you will flourish in future endeavours, Vanessa! Looking forward to seeing what’s next for you.","mrsbusschaert","en",
"1007778245532618756","Sat Jun 16 00:13:52 +0000 2018","RT @EdKrassen: This is DC Central Detention facility. It’s where Paul Manafort will spend his foreseeable future.  Those detained there say…","la6377","en",
"1007778245981474816","Sat Jun 16 00:13:52 +0000 2018","RT @josepintoj: Just came back from the future. Iceland beat Argentina 1-0 with a goal scored by Snghinsisnossson in the 85th minute.","JPosicion","en",
"1007778246572716032","Sat Jun 16 00:13:52 +0000 2018","We’re back on the Twitter Machine! Tune your radio to 101.9 FM and follow us here, on Instagram (… https://t.co/GdsCxWGgdb","RadioTacoma","en",
"1007778247768064001","Sat Jun 16 00:13:52 +0000 2018","RT @cryopcds: hey guys, reminder that keith caught a glimpse of his fight with corrupted!shiro from the future, and probably spent 2 years…","CaptainTimber","en",
"1007778249135607808","Sat Jun 16 00:13:52 +0000 2018","RT @ArmyWP_Baseball: Wishing Coach Fleming all the best in his future as the head coach of @AverettBaseball. Thanks for everything this pas…","AverettBaseball","en",
"1007778249768931328","Sat Jun 16 00:13:53 +0000 2018","RT @lastvibes: “You are so fucking perfect. I see my entire future in your eyes and i could feel every piece of me connect with you. My hea…","abdel_sattar10","en",
"1007778250041393152","Sat Jun 16 00:13:53 +0000 2018","Future Card Buddyfight Ace episode 3","anime7_download","id",
"1007778250960048129","Sat Jun 16 00:13:53 +0000 2018","RT @marcorubio: Hollywood celebrities never pass up the chance to attack American conservatives but they make their millions on movies self…","wesleyyuli","en",
"1007778250930708482","Sat Jun 16 00:13:53 +0000 2018","RT @_Rewhan: Retweeting the location of this future Concentration Camp for no reason at all.\n\nCertainly not to help some civic-minded indiv…","avengifier","en",
"1007778251303944192","Sat Jun 16 00:13:53 +0000 2018","RT @MSF_Sea: It was long and tiring day onboard #Aquarius but these children's cheeky smiles and laughter made the #MSF's team's day. We wi…","TrainnThoughts","en",
"1007778251832512517","Sat Jun 16 00:13:53 +0000 2018","""Crash Bandicoot N. Sane Trilogy recibirá Future Tense a final de mes, un nivel completamente nuevo [E3 2018]""… https://t.co/mCCWI6G4g9","H3C70R_C0N3J0","es",
"1007778253485105158","Sat Jun 16 00:13:53 +0000 2018","RT @slpng_giants: This is the first known contractor to be coordinating for these child concentration camps: \n\nMVM Inc.\n“Building A Future…","BrendaWeese","en",
"1007778253409607680","Sat Jun 16 00:13:53 +0000 2018","RT @neww_day: I feel the toxic Masculinity inside me growing stronger https://t.co/5nRJolEEaN","JamilBrownII","en",
"1007778253925429250","Sat Jun 16 00:13:54 +0000 2018","RT @chelseahandler: This is the man who won his primary for  #CA49 and will flip this seat blue.  He is the kind of candidate I am proud to…","Admdjg","en",
"1007778256408342528","Sat Jun 16 00:13:54 +0000 2018","RT @WhiteHouse: A message from President Trump: “If there’s a chance at peace, if there’s a chance to end the horrible threat of nuclear co…","cflythe530","en",
"1007778257771646977","Sat Jun 16 00:13:54 +0000 2018","Collective timeline of past and future victories for public services!\n#FutureIsPublic https://t.co/L8vWzuYMuM","marcxuereb","en",
"1007778260690915329","Sat Jun 16 00:13:55 +0000 2018","RT @chrislhayes: This is *exactly* my fear. It is genuinely an open question whether the relevant agencies have the processes in place to t…","LukeHartig","en",
"1007778260816560129","Sat Jun 16 00:13:55 +0000 2018","RT @7im: we've got a kafkaesque nightmare in the making. Parents held by DHS; kids sent by HHS into foster homes in the interior. No system…","bikka","en",
"1007778261881970689","Sat Jun 16 00:13:55 +0000 2018","RT @soulmate_614: both of the couples looked very much like chanbaek! like all the scenes and even their personalities are so chanbaek, agd…","renjunthusiast_","en",
"1007778262351798274","Sat Jun 16 00:13:56 +0000 2018","RT @Ibehotboytay: I just be thinking about my future.","vonne_4","en",
"1007778262108344320","Sat Jun 16 00:13:55 +0000 2018","Maybe my mom would said that but since she knows that i don’t drink or do drugs, it’s ok for me to buy Funkos in th… https://t.co/pBMprA2Mte","fenix_queen","es",
"1007778262603317249","Sat Jun 16 00:13:56 +0000 2018","RT @PaulEDawson: “Annapolis encounters flooding on a regular basis. This impacts the base today and will impact it more in the future.”\n\n#A…","1liddlesister","en",
"1007778264369238016","Sat Jun 16 00:13:56 +0000 2018","WiseRap is The Future","wiserap","en",
"1007778265279295488","Sat Jun 16 00:13:56 +0000 2018","RT @AdamParkhomenko: It is time for the president to take this threat seriously, and he needs to direct our government to take serious step…","Cgoinggal","en",
"1007778268089421824","Sat Jun 16 00:13:57 +0000 2018","The future looks so boring ... @TheBoringComp https://t.co/TaLhI4aLrU","AmberCS90","en",
"1007778269519863808","Sat Jun 16 00:13:57 +0000 2018","RT @ThatBoyJohnD: The Calm Before The Storm https://t.co/rLL4UULWoK","destinystanford","en",
"1007778269758935040","Sat Jun 16 00:13:57 +0000 2018","RT @trapyeezus: turn to thy neighbour and say “Freebandz” https://t.co/UHe34YSNqf","Bigg_Rone","en",
"1007778270035800064","Sat Jun 16 00:13:57 +0000 2018","Future wife, keep this in mind 😉 https://t.co/ZJwR1k3AI8","TrevoRoof","en",
"1007778270853681152","Sat Jun 16 00:13:58 +0000 2018","RT @elonmusk: My “pay” is in options, which only matter if stock goes up &amp; I sell. Will use that to make life multiplanetary, help educatio…","2theBatemobile","en",
"1007778271419944960","Sat Jun 16 00:13:58 +0000 2018","RT @Ibehotboytay: I just be thinking about my future.","diaryofkayla___","en",
"1007778271407337473","Sat Jun 16 00:13:58 +0000 2018","RT @nomoreabuse2018: ""There can be no keener revelation of a society's soul than the way in which it treats its children."" ~ Nelson Mandela…","Ciaracalnan2gm2","en-gb",
"1007778271537201152","Sat Jun 16 00:13:58 +0000 2018","RT @adriandt31: Rep. Steve Scalise Joins President Trump in Opposition to Paul Ryan’s Historic Amnesty Plan\n\nSpeaker Paul Ryan’s amnesty pl…","JanC8357","en",
"1007778275404468224","Sat Jun 16 00:13:59 +0000 2018","@LakeShowSZN Ingram is a good substitute. He's tall, long, can score off the dribble, shoot 3's, shoot from midrang… https://t.co/yogEWXPGYv","LewieEnki","en",
"1007778276201369600","Sat Jun 16 00:13:59 +0000 2018","What do you want to do after graduating? — all I'm hoping for in the future is to be a pharmacist https://t.co/rLQl4WkUai","NourElhabrouk","en",
"1007778276591456256","Sat Jun 16 00:13:59 +0000 2018","RT @CheriJacobus: Any Senator - esp retiring GOP Senators - who cannot use their time in the Senate RIGHT NOW to save us from Trump has no…","CutieFAR","en",
"1007778277128327168","Sat Jun 16 00:13:59 +0000 2018","RT @AkashaGarnier: Celebrating with Pride on Future Entrepreneurs https://t.co/vRKROBnRZn  #entrepreneur #champion #pride #diversity #thewi…","NandoMilanoTort","en",
"1007778277123952640","Sat Jun 16 00:13:59 +0000 2018","RT @JinbiToken: Jinbi will enter into a number of mining offtake agreements. An offtake agreement is a contract between the gold miner and…","Dana__Forman","ru",
"1007778279246450688","Sat Jun 16 00:14:00 +0000 2018","The Future is Public. Cindy Blackstock, member of Gitksan First Nation. https://t.co/yS2T254x9a","ghallsmith","en",
"1007778279582027776","Sat Jun 16 00:14:00 +0000 2018","RT @7im: we've got a kafkaesque nightmare in the making. Parents held by DHS; kids sent by HHS into foster homes in the interior. No system…","RUBB1SH_1","en",
"1007778278709579778","Sat Jun 16 00:13:59 +0000 2018","A Greener Future Starts With Natural Gas, World Energy Chiefs Say https://t.co/PPsri21Tqk #OOTT 🛢checkout… https://t.co/FLvKKqVUxz","julia_vaingurt","en",
"1007778280609599489","Sat Jun 16 00:14:00 +0000 2018","Polaris – a step into the future that Windows is working on\n📡 Web ⚠️ #ecommerce https://t.co/pq2BOl7Up8","SublevacionHoy","en",
"1007778280630390785","Sat Jun 16 00:14:00 +0000 2018","RT @hellenismong: you've been through so many things. years of waiting, malicious accusations.. really.. thank you so much for never giving…","seongwudnx","th",
"1007778281549127681","Sat Jun 16 00:14:00 +0000 2018","RT @SenGillibrand: DACA was announced on this day in 2012, laying a foundation for Dreamers to build a future in the country they call home…","csilberman70","en",
"1007778286452248576","Sat Jun 16 00:14:01 +0000 2018","RT @chrislhayes: This is *exactly* my fear. It is genuinely an open question whether the relevant agencies have the processes in place to t…","M_G_Stone","en",
"1007778288226320384","Sat Jun 16 00:14:02 +0000 2018","“We wil show you a SNSD that works even harder in the future. We will try hard to deserve even more love in the fut… https://t.co/KJPbhefRdt","nuregakr","id",
"1007778287983083520","Sat Jun 16 00:14:02 +0000 2018","RT @Patbagley: If you care about our democracy and the future of our children, look at how you can help @ShireenGhorbani. She's a good one…","SteffanieRhea","en",
"1007778287815397377","Sat Jun 16 00:14:02 +0000 2018","RT @CEEK: CEEK #VirtualReality is working toward future of spectating in NBA 2K League see full article from @FanSided https://t.co/c549pDL…","joseFreedomVE","en",
"1007778289761554433","Sat Jun 16 00:14:02 +0000 2018","RT @MissLalynn: Jinyoungs short but sweet message to her future daughter. Whoever will be her daughter and wife, they are the luckiest peop…","BabyGirlWang","pt",
"1007778291434962945","Sat Jun 16 00:14:02 +0000 2018","#BootPruitt #FirePruitt #FireScottPruitt NOW! https://t.co/xbrIPQsc7J","thepoliticalcat","en",
"1007778292286533632","Sat Jun 16 00:14:03 +0000 2018","GF3: Family and friends working together for health future \nGet\nFit\nFor\nFUTURE = GF3 join us click \nhttps://t.co/ORz7ErCVUw","stovellwade","en",
"1007778292357844993","Sat Jun 16 00:14:03 +0000 2018","Here is a video of our logo that we plan to use fo our t shirts that were are planning to make in the near future.… https://t.co/eThFCGgAVn","CedarpointK","en",
"1007778293247086592","Sat Jun 16 00:14:03 +0000 2018","RT @TSM_Myth: The future is so bright that I'm literally blinded by it as we speak. There's a absolutely fucking crazy opportunity that has…","ElijahCHAOTIC","en",
"1007778293389647872","Sat Jun 16 00:14:03 +0000 2018","RT @_marionette12: it's been a year since i promised myself to support you and #NUEST no matter what happens in the future. hope i can alwa…","CarlitaAndreaEA","es",
"1007778293700022273","Sat Jun 16 00:14:03 +0000 2018","#quote If your life isn't going the way you want, it’s time you start hanging out with your future and stop hanging out with your past.","amadea_qostho19","en",
"1007778293855244288","Sat Jun 16 00:14:03 +0000 2018","Depuis sa victoire j'ai jamais vu autant d'articles sur une joueuse...c'est fini la période terre on est au gazon l… https://t.co/QQGA1KLFVb","LILA_1989_","fr",
"1007778295377608704","Sat Jun 16 00:14:03 +0000 2018","RT @tylerj_whalen: The future is here! Get paid to walk outside! It’s always free for iOS and Android. No catch. Check out this app 👉    ht…","shinee_930","en",
"1007778296032055296","Sat Jun 16 00:14:04 +0000 2018","My future https://t.co/XO9nL8HGLR","GunnellsLindsey","en",
"1007778296682012673","Sat Jun 16 00:14:04 +0000 2018","RT @DriveBC: ⚠️ #BCRoadTrip in your future?\n\n⚠️ #BCWildLife is #BiggerThanYouThink - always be on the look-out.\n\n⚠️ Report a #BCwildfire vi…","DriveBC_LM","en",
"1007778296908505089","Sat Jun 16 00:14:04 +0000 2018","Best Luck in the Future capt @gembon23 https://t.co/chVSreXq6o","santripekok","en",
"1007778298947137542","Sat Jun 16 00:14:04 +0000 2018","@TuckerCarlson Punishment for crimes is a reason to jail someone. Deterring similar crimes by others in the future… https://t.co/2L4M3P9lGE","gt5567a","en",
"1007778295243526144","Sat Jun 16 00:14:03 +0000 2018","Boy how time flies...now you’re the one towering over me and I couldn’t be more proud of the young dude that you’ve… https://t.co/yWffWWX9w6","malpalbro","en",
"1007778299656003584","Sat Jun 16 00:14:04 +0000 2018","RT @ChauncySmartt: As an adult, being gifted a few pairs of socks isn't just being gifted a few pairs of socks, it's being gifted with not…","JasmineeImani","en",
"1007778302042558465","Sat Jun 16 00:14:05 +0000 2018","RT @waltshaub: That’s my old agency coming down on you, @EPAScottPruitt. (Way to go OGE!) It’s time for you to go. You‘re literally going t…","LeeBruto","en",
"1007778302721789952","Sat Jun 16 00:14:05 +0000 2018","RT @TonyHWindsor: Meanwhile back in Mal's World we have our flat earth arguments and no real policy direction ...thankfully many corporates…","william7424","en",
